# spin    band          kx          ky          kz          E(MF)          E(QP)        Delta E
#                        (Cartesian coordinates)             (eV)           (eV)           (eV)
     1      85     0.18136     0.00376     0.18904    5.914560382    6.959283584    1.044723202
     1      85     0.21930     0.00376     0.09727    6.032803861    7.083316550    1.050512689
     1      85    -0.19806     0.00376     0.00551    6.175663055    7.288900735    1.113237680
     1      85    -0.16011     0.00376    -0.08626    6.120229242    7.149527059    1.029297817
     1      85    -0.12217     0.00376    -0.17803    5.905500428    6.958511493    1.053011065
     1      85    -0.08423    -0.03385    -0.17803    5.877225516    6.922801221    1.045575704
     1      85    -0.04629    -0.03385    -0.26980    5.856641662    6.880426814    1.023785152
     1      85    -0.00835     0.19184     0.18904    5.905540331    6.939901929    1.034361598
     1      85     0.02959     0.19184     0.09727    6.033481687    7.086183386    1.052701699
     1      85    -0.16011    -0.03385     0.00551    6.163343215    7.230520303    1.067177088
     1      85    -0.12217    -0.03385    -0.08626    6.096507583    7.156658689    1.060151105
     1      85    -0.08423    -0.07147    -0.08626    6.052377130    7.116598432    1.064221302
     1      85    -0.04629    -0.07147    -0.17803    5.855526182    6.899383121    1.043856939
     1      85    -0.00835    -0.07147    -0.26980    5.836210024    6.869550516    1.033340492
     1      85     0.02959     0.15422     0.18904    5.872127198    6.915588705    1.043461506
     1      85     0.06754     0.15422     0.09727    6.011142149    7.077905000    1.066762850
     1      85    -0.12217    -0.07147     0.00551    6.117099745    7.174193787    1.057094042
     1      85    -0.04629    -0.07147     0.00551    6.168056176    7.250168728    1.082112552
     1      85    -0.00835    -0.07147    -0.08626    6.076282952    7.116261887    1.039978935
     1      85     0.02959    -0.07147    -0.17803    5.858540207    6.901972532    1.043432325
     1      85     0.06754    -0.07147    -0.26980    5.830006887    6.852133629    1.022126742
     1      85    -0.12217    -0.07147     0.18904    5.831886158    6.866917991    1.035031832
     1      85    -0.08423    -0.07147     0.09727    6.025742839    7.080692072    1.054949233
     1      85    -0.04629    -0.10908     0.09727    6.026239148    7.067887729    1.041648581
     1      85    -0.00835    -0.10908     0.00551    6.194581381    7.267108628    1.072527248
     1      85     0.02959    -0.10908    -0.08626    6.064555496    7.120963015    1.056407519
     1      85     0.06754    -0.10908    -0.17803    5.844900312    6.892360626    1.047460314
     1      85     0.10548    -0.10908    -0.26980    5.820644323    6.843711692    1.023067369
     1      85    -0.08423    -0.10908     0.18904    5.819354335    6.853527898    1.034173563
     1      85    -0.04629    -0.14670     0.18904    5.856352458    6.892314856    1.035962398
     1      85    -0.00835    -0.14670     0.09727    6.053563831    7.110745156    1.057181325
     1      85     0.02959    -0.14670     0.00551    6.130611889    7.206773797    1.076161909
     1      85     0.06754    -0.14670    -0.08626    6.021668860    7.091571419    1.069902558
     1      85    -0.12217     0.07899    -0.17803    5.845021722    6.887390183    1.042368461
     1      85    -0.08423     0.07899    -0.26980    5.825005282    6.848898514    1.023893232
     1      85    -0.04629     0.04138    -0.26980    5.851360523    6.873936498    1.022575975
     1      85    -0.00835    -0.18431     0.18904    5.900155335    6.934144516    1.033989181
     1      85     0.02959    -0.18431     0.09727    6.033702813    7.093221462    1.059518649
     1      85    -0.16011     0.04138     0.00551    6.147770654    7.213403772    1.065633118
     1      85    -0.12217     0.04138    -0.08626    6.084348003    7.136167604    1.051819601
     1      85    -0.08423     0.04138    -0.17803    5.871070015    6.909755958    1.038685942
     1      85    -0.04629     0.00376    -0.17803    5.883672244    6.930393280    1.046721037
     1      85    -0.00835     0.00376    -0.26980    5.869406152    6.894361862    1.024955711
     1      85    -0.19806     0.00376     0.18904    5.917741031    6.962115996    1.044374965
     1      85    -0.16011     0.00376     0.09727    6.070637493    7.087462649    1.016825156
     1      85    -0.12217     0.00376     0.00551    6.239901931    7.359816223    1.119914292
     1      85    -0.08423     0.00376    -0.08626    6.113896005    7.174950545    1.061054540
     1      85    -0.04629    -0.03385    -0.08626    6.074100496    7.142614509    1.068514013
     1      85    -0.00835    -0.03385    -0.17803    5.872180450    6.916724057    1.044543607
     1      85     0.02959    -0.03385    -0.26980    5.857163086    6.883898550    1.026735465
     1      85    -0.16011    -0.03385     0.18904    5.885233091    6.931313379    1.046080288
     1      85    -0.12217    -0.03385     0.09727    6.060888448    7.106469260    1.045580812
     1      85    -0.08423    -0.03385     0.00551    6.206700229    7.302887924    1.096187695
     1      85    -0.00835    -0.03385     0.00551    6.217144478    7.289996638    1.072852160
     1      85     0.02959    -0.03385    -0.08626    6.066455584    7.110278683    1.043823099
     1      85     0.06754    -0.03385    -0.17803    5.875406592    6.928518254    1.053111662
     1      85     0.10548    -0.03385    -0.26980    5.855239489    6.886341261    1.031101772
     1      85    -0.08423    -0.03385     0.18904    5.866486231    6.907800460    1.041314229
     1      85    -0.04629    -0.03385     0.09727    6.027304227    7.074376867    1.047072639
     1      85    -0.00835    -0.07147     0.09727    6.034244494    7.067277426    1.033032933
     1      85     0.02959    -0.07147     0.00551    6.186983192    7.267423781    1.080440589
     1      85     0.06754    -0.07147    -0.08626    6.057586218    7.123916485    1.066330267
     1      85     0.10548    -0.07147    -0.17803    5.847737106    6.890417945    1.042680840
     1      85    -0.08423    -0.07147     0.28081    5.828785620    6.852958656    1.024173036
     1      85    -0.04629    -0.07147     0.18904    5.844694251    6.881527554    1.036833303
     1      85    -0.00835    -0.10908     0.18904    5.861089897    6.902141433    1.041051536
     1      85     0.02959    -0.10908     0.09727    6.036353248    7.087682422    1.051329174
     1      85     0.06754    -0.10908     0.00551    6.106358994    7.188436832    1.082077838
     1      85     0.10548    -0.10908    -0.08626    6.012877736    7.080494428    1.067616692
     1      85    -0.08423     0.11661    -0.17803    5.839309420    6.880865976    1.041556555
     1      85    -0.04629     0.11661    -0.26980    5.827933777    6.863498529    1.035564752
     1      85    -0.00835     0.07899    -0.26980    5.833605971    6.864706849    1.031100878
     1      85     0.02959    -0.14670     0.18904    5.867543739    6.914794194    1.047250454
     1      85     0.06754    -0.14670     0.09727    6.009745607    7.073385701    1.063640094
     1      85    -0.12217     0.07899     0.00551    6.105165148    7.153798628    1.048633479
     1      85    -0.08423     0.07899    -0.08626    6.045209122    7.101930372    1.056721250
     1      85    -0.04629     0.07899    -0.17803    5.853519947    6.897291881    1.043771934
     1      85    -0.00835     0.04138    -0.17803    5.869424730    6.912902268    1.043477538
     1      85     0.02959     0.04138    -0.26980    5.852243373    6.878030316    1.025786944
     1      85    -0.16011     0.04138     0.18904    5.877186687    6.921254402    1.044067716
     1      85    -0.12217     0.04138     0.09727    6.052140318    7.091617847    1.039477529
     1      85    -0.08423     0.04138     0.00551    6.191961812    7.284646546    1.092684734
     1      85    -0.04629     0.04138    -0.08626    6.073100885    7.150543673    1.077442788
     1      85    -0.00835     0.00376    -0.08626    6.051605158    7.123467040    1.071861881
     1      85     0.02959     0.00376    -0.17803    5.880921361    6.925851916    1.044930556
     1      85     0.06754     0.00376    -0.26980    5.871510979    6.909819478    1.038308499
     1      85    -0.12217     0.00376     0.18904    5.898268452    6.941507618    1.043239167
     1      85    -0.08423     0.00376     0.09727    6.060381044    7.100711986    1.040330942
     1      85    -0.04629     0.00376     0.00551    6.237152527    7.339356761    1.102204235
     1      86     0.02959     0.00376     0.00551    6.293577560    7.415743739    1.122166179
     1      86     0.06754     0.00376    -0.08626    6.188711607    7.282227867    1.093516260
     1      86     0.10548     0.00376    -0.17803    5.976219274    7.042443252    1.066223978
     1      86    -0.08423     0.00376     0.28081    5.948604483    6.993388285    1.044783802
     1      86    -0.04629     0.00376     0.18904    5.961820867    7.053989308    1.092168442
     1      86    -0.00835     0.00376     0.09727    6.180417516    7.272539554    1.092122038
     1      86     0.02959    -0.03385     0.09727    6.167349053    7.247527491    1.080178438
     1      86     0.06754    -0.03385     0.00551    6.313475546    7.435967671    1.122492125
     1      86     0.10548    -0.03385    -0.08626    6.190741103    7.271249182    1.080508079
     1      86     0.14342    -0.03385    -0.17803    5.974855605    7.053314945    1.078459340
     1      86    -0.04629    -0.03385     0.28081    5.911036967    6.956399340    1.045362373
     1      86    -0.00835    -0.03385     0.18904    5.952428067    7.031783915    1.079355848
     1      86     0.02959    -0.07147     0.18904    5.915556980    6.979356007    1.063799027
     1      86     0.06754    -0.07147     0.09727    6.155984848    7.223402009    1.067417161
     1      86     0.10548    -0.07147     0.00551    6.370470719    7.495240829    1.124770110
     1      86     0.14342    -0.07147    -0.08626    6.197696521    7.278942962    1.081246440
     1      86    -0.04629     0.15422    -0.17803    5.931069539    6.974660242    1.043590703
     1      86    -0.00835    -0.07147     0.28081    5.866147185    6.901244388    1.035097202
     1      86     0.02959     0.11661    -0.26980    5.835325446    6.866718446    1.031393000
     1      86     0.06754    -0.10908     0.18904    5.900850992    6.940737373    1.039886381
     1      86     0.10548    -0.10908     0.09727    6.167719958    7.252744328    1.085024371
     1      86    -0.08423     0.11661     0.00551    6.368336617    7.496346770    1.128010154
     1      86    -0.04629     0.11661    -0.08626    6.166571817    7.212507622    1.045935806
     1      86    -0.00835     0.11661    -0.17803    5.904419519    6.948474025    1.044054506
     1      86     0.02959     0.07899    -0.17803    5.935125837    7.003164076    1.068038239
     1      86     0.06754     0.07899    -0.26980    5.852685599    6.897217430    1.044531831
