# neig  =    13824
# vol   =  0.946983938E+06
# nspin, nspinor, nkpt, ncb, nvb =        1       1     216       8       8
#   ik    ic    iv    is         ec (eV)         ev (eV)        eig (eV)   abs(dipole)^2      Re(dipole)      Im(dipole)
     3     6     8     1  0.73383020E+01 -0.81739781E-01  0.74200418E+01  0.62886941E-02  0.78914741E-01  0.78203414E-02
     3     7     1     1  0.88226318E+01  0.95281010E+00  0.78698217E+01  0.90205103E-01  0.28844375E+00  0.83697699E-01
     3     7     2     1  0.88226318E+01  0.79407785E+00  0.80285539E+01  0.56990563E-02  0.18528212E-01 -0.73183070E-01
     3     7     3     1  0.88226318E+01  0.15118916E+00  0.86714426E+01  0.76301629E-04  0.53073629E-02  0.69378331E-02
     3     7     4     1  0.88226318E+01  0.18229917E+00  0.86403326E+01  0.18747839E-06 -0.39104208E-03  0.18591524E-03
     3     7     5     1  0.88226318E+01  0.10702637E+00  0.87156054E+01  0.91664578E-02  0.43405388E-01  0.85337156E-01
     3     7     6     1  0.88226318E+01  0.36498925E-01  0.87861328E+01  0.16553081E+00 -0.87703705E-01 -0.39728940E+00
     3     7     7     1  0.88226318E+01 -0.17495632E-01  0.88401274E+01  0.93007493E-03 -0.22738074E-01 -0.20323752E-01
     3     7     8     1  0.88226318E+01 -0.81739781E-01  0.89043716E+01  0.21004320E-02  0.16043368E-01  0.42930669E-01
     3     8     1     1  0.90989740E+01  0.95281010E+00  0.81461639E+01  0.67473629E-03  0.25098494E-01 -0.66934204E-02
     3     8     2     1  0.90989740E+01  0.79407785E+00  0.83048962E+01  0.22858538E+00 -0.13913460E+00 -0.45741332E+00
     3     8     3     1  0.90989740E+01  0.15118916E+00  0.89477849E+01  0.83164054E-04  0.84913243E-02  0.33258781E-02
     3     8     4     1  0.90989740E+01  0.18229917E+00  0.89166749E+01  0.31393398E-03 -0.98693930E-02  0.14714927E-01
     3     8     5     1  0.90989740E+01  0.10702637E+00  0.89919477E+01  0.14152359E-01  0.10098605E+00  0.62882248E-01
     3     8     6     1  0.90989740E+01  0.36498925E-01  0.90624751E+01  0.44183810E-02 -0.45818200E-01 -0.48156761E-01
