# k =   0.750000   0.000000   0.000000 spin = 1
# <ib|Sigma_CH[1..Nb]|ib> (eV), partial and symmetrized sum with up to Nb "inner" bands
# Reporting only VBM and CBM, use 'full_ch_conv_log 1' keyword for full report.
# 1/N extrap for CH(vbm) CH(cbm) diff =  -7.53841064E+00  -7.31094705E+00   2.27463590E-01
# Error est. for CH(vbm) CH(cbm) diff =   9.76317738E-01   8.47942434E-01  -1.28375303E-01
#    Nb          CH(vbm)          CH(cbm)             diff
     42  -1.35139461E+00  -1.72268759E+00  -3.71292975E-01
     43  -1.35414171E+00  -1.72698556E+00  -3.72843851E-01
     44  -1.35559302E+00  -1.72889783E+00  -3.73304806E-01
     45  -1.35867913E+00  -1.73164493E+00  -3.72965802E-01
     46  -1.36102800E+00  -1.73433824E+00  -3.73310240E-01
     47  -1.36968094E+00  -1.73817280E+00  -3.68491867E-01
     48  -1.37446875E+00  -1.74171112E+00  -3.67242377E-01
     49  -1.37816626E+00  -1.74448781E+00  -3.66321547E-01
     50  -1.38320433E+00  -1.74731047E+00  -3.64106140E-01
     51  -1.38874610E+00  -1.74959209E+00  -3.60845992E-01
     52  -1.39519204E+00  -1.75147535E+00  -3.56283313E-01
     53  -1.39966253E+00  -1.75284710E+00  -3.53184569E-01
     54  -1.40545992E+00  -1.75390903E+00  -3.48449106E-01
     55  -1.41017232E+00  -1.76020600E+00  -3.50033675E-01
     56  -1.41275050E+00  -1.76480686E+00  -3.52056366E-01
     57  -1.41535945E+00  -1.76708848E+00  -3.51729031E-01
     58  -1.41753742E+00  -1.76952541E+00  -3.51987994E-01
     59  -1.45452092E+00  -1.88114904E+00  -4.26628120E-01
     60  -1.63015589E+00  -1.91746147E+00  -2.87305587E-01
     61  -1.84204738E+00  -1.99905295E+00  -1.57005565E-01
     62  -2.05757786E+00  -2.06768033E+00  -1.01024703E-02
     63  -2.10882689E+00  -2.09127345E+00   1.75534365E-02
     64  -2.14233126E+00  -2.13510940E+00   7.22185631E-03
     65  -2.16379531E+00  -2.14996053E+00   1.38347862E-02
     66  -2.18201582E+00  -2.16488024E+00   1.71355815E-02
     67  -2.19169252E+00  -2.18866724E+00   3.02528080E-03
     68  -2.21838579E+00  -2.21057967E+00   7.80611765E-03
     69  -2.23630904E+00  -2.22235522E+00   1.39538272E-02
     70  -2.29848172E+00  -2.23878401E+00   5.96977124E-02
     71  -2.35870781E+00  -2.25157994E+00   1.07127875E-01
     72  -2.49616830E+00  -2.26284174E+00   2.33326558E-01
     73  -2.56284578E+00  -2.26921590E+00   2.93629886E-01
     74  -2.59442637E+00  -2.31034545E+00   2.84080922E-01
     75  -2.62177659E+00  -2.37219195E+00   2.49584645E-01
     76  -2.65103213E+00  -2.38305101E+00   2.67981127E-01
     77  -2.68219876E+00  -2.38979294E+00   2.92405813E-01
     78  -2.72109280E+00  -2.41310785E+00   3.07984951E-01
     79  -2.76529465E+00  -2.47895205E+00   2.86342598E-01
     80  -2.80124071E+00  -2.52703286E+00   2.74207841E-01
     81  -3.27288414E+00  -2.59002263E+00   6.82861503E-01
     82  -4.68264326E+00  -2.66701254E+00   2.01563071E+00
     83  -4.73674128E+00  -4.19136058E+00   5.45380702E-01
     84  -4.80194265E+00  -4.66560893E+00   1.36333719E-01
     85  -4.85711565E+00  -4.69197899E+00   1.65136659E-01
     86  -4.89262022E+00  -4.71455333E+00   1.78066898E-01
     87  -4.91307309E+00  -4.73766213E+00   1.75410953E-01
     88  -4.94448374E+00  -4.77124682E+00   1.73236924E-01
     89  -4.96577458E+00  -4.78397744E+00   1.81797141E-01
     90  -4.99301685E+00  -4.80075652E+00   1.92260326E-01
     91  -5.01597353E+00  -4.82301539E+00   1.92958140E-01
     92  -5.02828212E+00  -4.84008186E+00   1.88200264E-01
     93  -5.04411921E+00  -4.85720504E+00   1.86914175E-01
     94  -5.05765959E+00  -4.87515395E+00   1.82505641E-01
     95  -5.07077420E+00  -4.89035905E+00   1.80415156E-01
     96  -5.08404031E+00  -4.91044647E+00   1.73593835E-01
     97  -5.10223858E+00  -4.92306700E+00   1.79171571E-01
     98  -5.11723683E+00  -4.93481410E+00   1.82422731E-01
     99  -5.12910605E+00  -4.94224667E+00   1.86859379E-01
    100  -5.14291554E+00  -4.95181927E+00   1.91096268E-01
    101  -5.16182588E+00  -4.96247391E+00   1.99351970E-01
    102  -5.17481782E+00  -4.97319428E+00   2.01623542E-01
    103  -5.18694401E+00  -4.98259669E+00   2.04347319E-01
    104  -5.19926551E+00  -4.99104272E+00   2.08222790E-01
    105  -5.20968567E+00  -4.99961651E+00   2.10069155E-01
    106  -5.22082245E+00  -5.00829954E+00   2.12522909E-01
    107  -5.23354697E+00  -5.01891527E+00   2.14631705E-01
    108  -5.24789976E+00  -5.02757464E+00   2.20325116E-01
    109  -5.26303766E+00  -5.03492996E+00   2.28107696E-01
    110  -5.27994352E+00  -5.04201875E+00   2.37924773E-01
    111  -5.29745767E+00  -5.04959379E+00   2.47863874E-01
    112  -5.30888862E+00  -5.05618470E+00   2.52703924E-01
    113  -5.31745398E+00  -5.06248755E+00   2.54966437E-01
    114  -5.32641044E+00  -5.07016967E+00   2.56240772E-01
    115  -5.33539473E+00  -5.07830713E+00   2.57087602E-01
    116  -5.34455781E+00  -5.08487829E+00   2.59679523E-01
    117  -5.35291981E+00  -5.09319077E+00   2.59729037E-01
    118  -5.36118173E+00  -5.10269957E+00   2.58482166E-01
    119  -5.36858436E+00  -5.10985594E+00   2.58728420E-01
    120  -5.37558674E+00  -5.12019087E+00   2.55395869E-01
    121  -5.38251705E+00  -5.12935613E+00   2.53160929E-01
    122  -5.38783661E+00  -5.13557833E+00   2.52258288E-01
    123  -5.39304122E+00  -5.14261566E+00   2.50425562E-01
    124  -5.39850174E+00  -5.14919957E+00   2.49302168E-01
    125  -5.40221829E+00  -5.15475233E+00   2.47465955E-01
    126  -5.40772021E+00  -5.16208308E+00   2.45637138E-01
    127  -5.41270208E+00  -5.16709007E+00   2.45612010E-01
    128  -5.41985586E+00  -5.17697520E+00   2.42880654E-01
    129  -5.42527496E+00  -5.18438055E+00   2.40894412E-01
    130  -5.43090987E+00  -5.19091601E+00   2.39993866E-01
    131  -5.43753294E+00  -5.20053062E+00   2.37002321E-01
    132  -5.44321744E+00  -5.20835468E+00   2.34862760E-01
    133  -5.45088064E+00  -5.22217860E+00   2.28702044E-01
    134  -5.45832295E+00  -5.23046092E+00   2.27862028E-01
    135  -5.46483307E+00  -5.23797656E+00   2.26856507E-01
    136  -5.47222427E+00  -5.24978165E+00   2.22442626E-01
    137  -5.47974458E+00  -5.25888649E+00   2.20858084E-01
    138  -5.48741321E+00  -5.27251570E+00   2.14897514E-01
    139  -5.49511506E+00  -5.28388069E+00   2.11234365E-01
    140  -5.50459377E+00  -5.29556147E+00   2.09032309E-01
    141  -5.51417620E+00  -5.30610491E+00   2.08071289E-01
    142  -5.52172849E+00  -5.31478034E+00   2.06948143E-01
    143  -5.53016859E+00  -5.32653338E+00   2.03635216E-01
    144  -5.54010838E+00  -5.33853027E+00   2.01578113E-01
    145  -5.54813901E+00  -5.34999732E+00   1.98141686E-01
    146  -5.55646161E+00  -5.36014809E+00   1.96313522E-01
    147  -5.56366759E+00  -5.37084574E+00   1.92821857E-01
    148  -5.57119300E+00  -5.38304935E+00   1.88143656E-01
    149  -5.57961544E+00  -5.39240358E+00   1.87211854E-01
    150  -5.58755045E+00  -5.39873114E+00   1.88819314E-01
    151  -5.59662204E+00  -5.40684164E+00   1.89780399E-01
    152  -5.60531724E+00  -5.41681684E+00   1.88500405E-01
    153  -5.61426158E+00  -5.42771835E+00   1.86543233E-01
    154  -5.62318611E+00  -5.43873389E+00   1.84452216E-01
    155  -5.63159390E+00  -5.44666664E+00   1.84927268E-01
    156  -5.64092315E+00  -5.45475595E+00   1.86167203E-01
    157  -5.65044497E+00  -5.46506937E+00   1.85375593E-01
    158  -5.65867747E+00  -5.47233293E+00   1.86344540E-01
    159  -5.66643575E+00  -5.48180486E+00   1.84630889E-01
    160  -5.67721734E+00  -5.49267168E+00   1.84545658E-01
    161  -5.68414003E+00  -5.50280139E+00   1.81338640E-01
    162  -5.69130979E+00  -5.51520749E+00   1.76102294E-01
    163  -5.69930513E+00  -5.52400149E+00   1.75303648E-01
    164  -5.70711965E+00  -5.53160269E+00   1.75516968E-01
    165  -5.71486794E+00  -5.53881369E+00   1.76054255E-01
    166  -5.72281732E+00  -5.54798045E+00   1.74836869E-01
    167  -5.73033335E+00  -5.55705234E+00   1.73281009E-01
    168  -5.73745414E+00  -5.56457710E+00   1.72877040E-01
    169  -5.74500746E+00  -5.57224535E+00   1.72762118E-01
    170  -5.75291300E+00  -5.57922615E+00   1.73686846E-01
    171  -5.76153310E+00  -5.58473672E+00   1.76796372E-01
    172  -5.77018262E+00  -5.59339515E+00   1.76787467E-01
    173  -5.77773033E+00  -5.59995710E+00   1.77773227E-01
    174  -5.78633151E+00  -5.60532335E+00   1.81008157E-01
    175  -5.79390107E+00  -5.61271120E+00   1.81189871E-01
    176  -5.80277687E+00  -5.61982422E+00   1.82952650E-01
    177  -5.81087570E+00  -5.62595800E+00   1.84917694E-01
    178  -5.81786728E+00  -5.63224301E+00   1.85624266E-01
    179  -5.82539637E+00  -5.63815672E+00   1.87239650E-01
    180  -5.83219825E+00  -5.64349080E+00   1.88707446E-01
    181  -5.84077396E+00  -5.65106882E+00   1.89705138E-01
    182  -5.84876375E+00  -5.65740639E+00   1.91357362E-01
    183  -5.85609686E+00  -5.66589398E+00   1.90202879E-01
    184  -5.86377683E+00  -5.67139966E+00   1.92377172E-01
    185  -5.87223856E+00  -5.67778091E+00   1.94457643E-01
    186  -5.87942950E+00  -5.68382294E+00   1.95606552E-01
    187  -5.88650440E+00  -5.68994300E+00   1.96561397E-01
    188  -5.89314345E+00  -5.69483883E+00   1.98304619E-01
    189  -5.90048514E+00  -5.70113869E+00   1.99346452E-01
    190  -5.90817569E+00  -5.70854282E+00   1.99632866E-01
    191  -5.91542684E+00  -5.71459520E+00   2.00831638E-01
    192  -5.92362334E+00  -5.71998579E+00   2.03637545E-01
    193  -5.93041270E+00  -5.72642595E+00   2.03986754E-01
    194  -5.93836124E+00  -5.73307627E+00   2.05284968E-01
    195  -5.94527604E+00  -5.73811568E+00   2.07160362E-01
    196  -5.95362142E+00  -5.74334898E+00   2.10272440E-01
    197  -5.96147223E+00  -5.74934478E+00   2.12127451E-01
    198  -5.97176423E+00  -5.75606453E+00   2.15699701E-01
    199  -5.97974857E+00  -5.76243611E+00   2.17312460E-01
    200  -5.98655069E+00  -5.76786986E+00   2.18680832E-01
    201  -5.99512254E+00  -5.77478764E+00   2.20334906E-01
    202  -6.00388666E+00  -5.78119741E+00   2.22689246E-01
    203  -6.01213422E+00  -5.78878184E+00   2.23352378E-01
    204  -6.01830388E+00  -5.79487166E+00   2.23432223E-01
    205  -6.02516370E+00  -5.80010756E+00   2.25056143E-01
    206  -6.03330633E+00  -5.80604969E+00   2.27256634E-01
    207  -6.03949945E+00  -5.81126528E+00   2.28234174E-01
    208  -6.04549956E+00  -5.81633094E+00   2.29168625E-01
    209  -6.05201836E+00  -5.82197814E+00   2.30040214E-01
    210  -6.05770397E+00  -5.82685127E+00   2.30852705E-01
    211  -6.06333462E+00  -5.83234787E+00   2.30986756E-01
    212  -6.07045672E+00  -5.83801631E+00   2.32440405E-01
    213  -6.07617050E+00  -5.84302745E+00   2.33143049E-01
    214  -6.08241578E+00  -5.84867607E+00   2.33739704E-01
    215  -6.08839640E+00  -5.85297636E+00   2.35420043E-01
    216  -6.09426470E+00  -5.85748029E+00   2.36784407E-01
    217  -6.10219783E+00  -5.86305941E+00   2.39138417E-01
    218  -6.10795385E+00  -5.86861330E+00   2.39340549E-01
    219  -6.11410051E+00  -5.87335466E+00   2.40745851E-01
    220  -6.11935029E+00  -5.87761966E+00   2.41730627E-01
    221  -6.12458660E+00  -5.88255762E+00   2.42028987E-01
    222  -6.12955478E+00  -5.88666072E+00   2.42894058E-01
    223  -6.13535181E+00  -5.89117083E+00   2.44180975E-01
    224  -6.14107121E+00  -5.89584876E+00   2.45222454E-01
    225  -6.14647469E+00  -5.90032806E+00   2.46146632E-01
    226  -6.15191226E+00  -5.90453436E+00   2.47377907E-01
    227  -6.15760806E+00  -5.90919678E+00   2.48411282E-01
    228  -6.16267204E+00  -5.91413556E+00   2.48536472E-01
    229  -6.16755051E+00  -5.91844895E+00   2.49101557E-01
    230  -6.17258234E+00  -5.92326638E+00   2.49315957E-01
    231  -6.17810706E+00  -5.92814897E+00   2.49958097E-01
    232  -6.18263510E+00  -5.93207962E+00   2.50555477E-01
    233  -6.18816376E+00  -5.93667152E+00   2.51492243E-01
    234  -6.19322880E+00  -5.94168215E+00   2.51546646E-01
    235  -6.19835468E+00  -5.94552501E+00   2.52829674E-01
    236  -6.20352758E+00  -5.94971476E+00   2.53812818E-01
    237  -6.20740339E+00  -5.95379912E+00   2.53604271E-01
    238  -6.21231822E+00  -5.95804929E+00   2.54268930E-01
    239  -6.21668054E+00  -5.96228302E+00   2.54397521E-01
    240  -6.22219054E+00  -5.96646848E+00   2.55722060E-01
    241  -6.22662385E+00  -5.96985913E+00   2.56764722E-01
    242  -6.23084423E+00  -5.97396960E+00   2.56874630E-01
    243  -6.23526894E+00  -5.97880300E+00   2.56465941E-01
    244  -6.24098874E+00  -5.98331032E+00   2.57678417E-01
    245  -6.24563668E+00  -5.98775117E+00   2.57885514E-01
    246  -6.24998403E+00  -5.99250055E+00   2.57483478E-01
    247  -6.25466773E+00  -5.99676878E+00   2.57898944E-01
    248  -6.25983191E+00  -6.00009032E+00   2.59741598E-01
    249  -6.26437231E+00  -6.00443652E+00   2.59935791E-01
    250  -6.26778378E+00  -6.00852009E+00   2.59263689E-01
    251  -6.27156238E+00  -6.01262569E+00   2.58936689E-01
    252  -6.27637502E+00  -6.01801315E+00   2.58361871E-01
    253  -6.28019531E+00  -6.02171130E+00   2.58484011E-01
    254  -6.28427717E+00  -6.02597768E+00   2.58299495E-01
    255  -6.28881494E+00  -6.03134447E+00   2.57470476E-01
    256  -6.29312686E+00  -6.03558730E+00   2.57539569E-01
    257  -6.29712284E+00  -6.03970925E+00   2.57413589E-01
    258  -6.30086928E+00  -6.04422497E+00   2.56644319E-01
    259  -6.30496321E+00  -6.04810651E+00   2.56856694E-01
    260  -6.30869105E+00  -6.05134609E+00   2.57344958E-01
    261  -6.31266092E+00  -6.05497634E+00   2.57684581E-01
    262  -6.31726492E+00  -6.05832558E+00   2.58939347E-01
    263  -6.32182700E+00  -6.06249090E+00   2.59336108E-01
    264  -6.32621423E+00  -6.06567316E+00   2.60541073E-01
    265  -6.32979784E+00  -6.06913199E+00   2.60665850E-01
    266  -6.33361529E+00  -6.07311461E+00   2.60500678E-01
    267  -6.33740810E+00  -6.07697538E+00   2.60432727E-01
    268  -6.34100781E+00  -6.07994759E+00   2.61060222E-01
    269  -6.34434590E+00  -6.08291327E+00   2.61432624E-01
    270  -6.34834509E+00  -6.08590689E+00   2.62438202E-01
    271  -6.35161289E+00  -6.08879243E+00   2.62820455E-01
    272  -6.35517864E+00  -6.09145607E+00   2.63722568E-01
    273  -6.35830404E+00  -6.09418558E+00   2.64118458E-01
    274  -6.36229658E+00  -6.09716481E+00   2.65131770E-01
    275  -6.36642017E+00  -6.10051030E+00   2.65909865E-01
    276  -6.37035928E+00  -6.10353351E+00   2.66825771E-01
    277  -6.37412124E+00  -6.10635693E+00   2.67764317E-01
    278  -6.37856247E+00  -6.10912158E+00   2.69440882E-01
    279  -6.38241579E+00  -6.11210725E+00   2.70308541E-01
    280  -6.38630533E+00  -6.11471282E+00   2.71592509E-01
    281  -6.39015006E+00  -6.11710492E+00   2.73045144E-01
    282  -6.39398647E+00  -6.11987077E+00   2.74115700E-01
    283  -6.39747999E+00  -6.12277697E+00   2.74703021E-01
    284  -6.40142340E+00  -6.12547076E+00   2.75952640E-01
    285  -6.40476801E+00  -6.12820434E+00   2.76563674E-01
    286  -6.40824857E+00  -6.13120231E+00   2.77046253E-01
    287  -6.41176206E+00  -6.13406557E+00   2.77696492E-01
    288  -6.41522799E+00  -6.13694702E+00   2.78280975E-01
    289  -6.41906825E+00  -6.13971450E+00   2.79353752E-01
    290  -6.42224210E+00  -6.14231453E+00   2.79927561E-01
    291  -6.42549839E+00  -6.14504572E+00   2.80452670E-01
    292  -6.42848581E+00  -6.14787290E+00   2.80612913E-01
    293  -6.43248510E+00  -6.15047874E+00   2.82006359E-01
    294  -6.43561144E+00  -6.15351964E+00   2.82091801E-01
    295  -6.43872385E+00  -6.15646203E+00   2.82261818E-01
    296  -6.44158951E+00  -6.15879540E+00   2.82794106E-01
    297  -6.44442846E+00  -6.16125226E+00   2.83176200E-01
    298  -6.44710585E+00  -6.16372952E+00   2.83376326E-01
    299  -6.45011098E+00  -6.16684226E+00   2.83268724E-01
    300  -6.45303037E+00  -6.16959375E+00   2.83436621E-01
# k =   0.750000   0.500000   0.000000 spin = 1
# <ib|Sigma_CH[1..Nb]|ib> (eV), partial and symmetrized sum with up to Nb "inner" bands
# Reporting only VBM and CBM, use 'full_ch_conv_log 1' keyword for full report.
# 1/N extrap for CH(vbm) CH(cbm) diff =  -7.39492562E+00  -6.90918384E+00   4.85741775E-01
# Error est. for CH(vbm) CH(cbm) diff =   9.42148073E-01   7.50412619E-01  -1.91735453E-01
#    Nb          CH(vbm)          CH(cbm)             diff
      1  -8.06859507E-04  -2.27226182E-03  -1.46540231E-03
      2  -1.60115463E-03  -4.54694004E-03  -2.94578541E-03
      3  -2.50577327E-03  -6.91037861E-03  -4.40460535E-03
      4  -3.37571592E-03  -9.23598210E-03  -5.86026618E-03
      5  -5.49379455E-02  -5.45925905E-02   3.45354982E-04
      6  -6.58558050E-02  -1.28628704E-01  -6.27728990E-02
      7  -7.14546111E-02  -3.20474092E-01  -2.49019481E-01
      8  -7.91505035E-02  -3.55444734E-01  -2.76294230E-01
      9  -8.14863220E-02  -5.73495474E-01  -4.92009152E-01
     10  -8.48330927E-02  -7.12779964E-01  -6.27946871E-01
     11  -8.98100198E-02  -7.19104518E-01  -6.29294498E-01
     12  -9.68022037E-02  -7.56695216E-01  -6.59893012E-01
     13  -9.78173041E-02  -7.61442151E-01  -6.63624847E-01
     14  -1.10355073E-01  -7.74744094E-01  -6.64389021E-01
     15  -1.11654540E-01  -7.77326610E-01  -6.65672070E-01
     16  -1.12777831E-01  -7.79889395E-01  -6.67111565E-01
     17  -2.20972658E-01  -8.75310281E-01  -6.54337623E-01
     18  -2.82852149E-01  -9.90957766E-01  -7.08105617E-01
     19  -3.11575757E-01  -9.99053786E-01  -6.87478029E-01
     20  -3.73043821E-01  -1.00288281E+00  -6.29838990E-01
     21  -4.14925785E-01  -1.01777458E+00  -6.02848794E-01
     22  -4.80890962E-01  -1.04004813E+00  -5.59157163E-01
     23  -5.41334708E-01  -1.07681018E+00  -5.35475477E-01
     24  -9.42633154E-01  -1.09486994E+00  -1.52236790E-01
     25  -1.00200411E+00  -1.10061116E+00  -9.86070544E-02
     26  -1.03049033E+00  -1.10431405E+00  -7.38237168E-02
     27  -1.03956763E+00  -1.10716833E+00  -6.76007044E-02
     28  -1.04424058E+00  -1.10960679E+00  -6.53662104E-02
     29  -1.04551835E+00  -1.11352073E+00  -6.80023752E-02
     30  -1.04688012E+00  -1.11729103E+00  -7.04109013E-02
     31  -1.04960927E+00  -1.11986321E+00  -7.02539455E-02
     32  -1.05221013E+00  -1.12197797E+00  -6.97678465E-02
     33  -1.05547370E+00  -1.12468853E+00  -6.92148370E-02
     34  -1.05847253E+00  -1.12684331E+00  -6.83707838E-02
     35  -1.06034740E+00  -1.12891237E+00  -6.85649724E-02
     36  -1.06163398E+00  -1.13017865E+00  -6.85446776E-02
     37  -1.11133612E+00  -1.22408292E+00  -1.12746805E-01
     38  -1.13969249E+00  -1.27299135E+00  -1.33298859E-01
     39  -1.20207575E+00  -1.39713713E+00  -1.95061384E-01
     40  -1.31012301E+00  -1.61665804E+00  -3.06535028E-01
     41  -1.33731400E+00  -1.68431580E+00  -3.47001803E-01
     42  -1.35063158E+00  -1.71836463E+00  -3.67733044E-01
     43  -1.35328369E+00  -1.72304892E+00  -3.69765234E-01
     44  -1.35444863E+00  -1.72533835E+00  -3.70889718E-01
     45  -1.35750473E+00  -1.72813423E+00  -3.70629505E-01
     46  -1.35984064E+00  -1.73087319E+00  -3.71032548E-01
     47  -1.36854867E+00  -1.73466079E+00  -3.66112125E-01
     48  -1.37338787E+00  -1.73816464E+00  -3.64776778E-01
     49  -1.37715610E+00  -1.74093564E+00  -3.63779541E-01
     50  -1.38209711E+00  -1.74380288E+00  -3.61705770E-01
     51  -1.38756396E+00  -1.74613281E+00  -3.58568853E-01
     52  -1.39388007E+00  -1.74804116E+00  -3.54161090E-01
     53  -1.39822642E+00  -1.74943876E+00  -3.51212346E-01
     54  -1.40366141E+00  -1.75063181E+00  -3.46970399E-01
     55  -1.40852084E+00  -1.75691383E+00  -3.48392994E-01
     56  -1.41123606E+00  -1.76149187E+00  -3.50255818E-01
     57  -1.41396985E+00  -1.76376557E+00  -3.49795727E-01
     58  -1.41629064E+00  -1.76618479E+00  -3.49894152E-01
     59  -1.46090072E+00  -1.87792687E+00  -4.17026153E-01
     60  -1.63047196E+00  -1.91366201E+00  -2.83190043E-01
     61  -1.84500228E+00  -1.99496372E+00  -1.49961437E-01
     62  -2.06418541E+00  -2.06323201E+00   9.53403970E-04
     63  -2.11447518E+00  -2.08741731E+00   2.70578682E-02
     64  -2.14722555E+00  -2.13096104E+00   1.62645155E-02
     65  -2.16777373E+00  -2.14556500E+00   2.22087288E-02
     66  -2.18574177E+00  -2.16029252E+00   2.54492505E-02
     67  -2.19542386E+00  -2.18433992E+00   1.10839368E-02
     68  -2.22150922E+00  -2.20597890E+00   1.55303211E-02
     69  -2.23919851E+00  -2.21766481E+00   2.15336915E-02
     70  -2.30102803E+00  -2.23400691E+00   6.70211199E-02
     71  -2.36328415E+00  -2.24697054E+00   1.16313617E-01
     72  -2.49936181E+00  -2.25809536E+00   2.41266444E-01
     73  -2.56595033E+00  -2.26426216E+00   3.01688175E-01
     74  -2.59775560E+00  -2.30390969E+00   2.93845904E-01
     75  -2.62693607E+00  -2.36392037E+00   2.63015703E-01
     76  -2.65724672E+00  -2.37559518E+00   2.81651548E-01
     77  -2.68560947E+00  -2.38244425E+00   3.03165217E-01
     78  -2.71942541E+00  -2.40627136E+00   3.13154050E-01
     79  -2.75739503E+00  -2.47110557E+00   2.86289452E-01
     80  -2.79140009E+00  -2.51892269E+00   2.72477396E-01
     81  -3.27988743E+00  -2.58135693E+00   6.98530498E-01
     82  -4.68246650E+00  -2.65709090E+00   2.02537560E+00
     83  -4.73660076E+00  -4.16843303E+00   5.68167730E-01
     84  -4.80157798E+00  -4.65237943E+00   1.49198550E-01
     85  -4.85589938E+00  -4.67895949E+00   1.76939889E-01
     86  -4.89085828E+00  -4.70150329E+00   1.89354986E-01
     87  -4.91180825E+00  -4.72496617E+00   1.86842074E-01
     88  -4.94359357E+00  -4.75918014E+00   1.84413430E-01
     89  -4.96540618E+00  -4.77267151E+00   1.92734667E-01
     90  -4.99217600E+00  -4.78922017E+00   2.02955828E-01
     91  -5.01493961E+00  -4.81222172E+00   2.02717889E-01
     92  -5.02686774E+00  -4.82935841E+00   1.97509328E-01
     93  -5.04303385E+00  -4.84670946E+00   1.96324395E-01
     94  -5.05665158E+00  -4.86442394E+00   1.92227644E-01
     95  -5.07000292E+00  -4.87974146E+00   1.90261463E-01
     96  -5.08336717E+00  -4.90034054E+00   1.83026627E-01
     97  -5.10170096E+00  -4.91310284E+00   1.88598121E-01
     98  -5.11708934E+00  -4.92496113E+00   1.92128210E-01
     99  -5.12888155E+00  -4.93253713E+00   1.96344414E-01
    100  -5.14254406E+00  -4.94214711E+00   2.00396948E-01
    101  -5.16150418E+00  -4.95278132E+00   2.08722852E-01
    102  -5.17437400E+00  -4.96391013E+00   2.10463871E-01
    103  -5.18646839E+00  -4.97357037E+00   2.12898019E-01
    104  -5.19902679E+00  -4.98206340E+00   2.16963392E-01
    105  -5.20954517E+00  -4.99066331E+00   2.18881852E-01
    106  -5.22049988E+00  -4.99928589E+00   2.21213985E-01
    107  -5.23348333E+00  -5.01000222E+00   2.23481109E-01
    108  -5.24783209E+00  -5.01881145E+00   2.29020638E-01
    109  -5.26304226E+00  -5.02648238E+00   2.36559878E-01
    110  -5.27997452E+00  -5.03362657E+00   2.46347952E-01
    111  -5.29744939E+00  -5.04121965E+00   2.56229745E-01
    112  -5.30904681E+00  -5.04782087E+00   2.61225943E-01
    113  -5.31758253E+00  -5.05416736E+00   2.63415166E-01
    114  -5.32640612E+00  -5.06173084E+00   2.64675278E-01
    115  -5.33541571E+00  -5.06986243E+00   2.65553281E-01
    116  -5.34441880E+00  -5.07644807E+00   2.67970734E-01
    117  -5.35282239E+00  -5.08466304E+00   2.68159351E-01
    118  -5.36096389E+00  -5.09412276E+00   2.66841133E-01
    119  -5.36832759E+00  -5.10130760E+00   2.67019994E-01
    120  -5.37532474E+00  -5.11147534E+00   2.63849402E-01
    121  -5.38216646E+00  -5.12064422E+00   2.61522242E-01
    122  -5.38735507E+00  -5.12694708E+00   2.60407991E-01
    123  -5.39251064E+00  -5.13397529E+00   2.58535354E-01
    124  -5.39795274E+00  -5.14066532E+00   2.57287419E-01
    125  -5.40156514E+00  -5.14624287E+00   2.55322270E-01
    126  -5.40704377E+00  -5.15359993E+00   2.53443843E-01
    127  -5.41189594E+00  -5.15866603E+00   2.53229907E-01
    128  -5.41899995E+00  -5.16849738E+00   2.50502571E-01
    129  -5.42434963E+00  -5.17605795E+00   2.48291687E-01
    130  -5.42994381E+00  -5.18260930E+00   2.47334517E-01
    131  -5.43654749E+00  -5.19231000E+00   2.44237484E-01
    132  -5.44222941E+00  -5.20010223E+00   2.42127181E-01
    133  -5.44990619E+00  -5.21395909E+00   2.35947101E-01
    134  -5.45739670E+00  -5.22208623E+00   2.35310471E-01
    135  -5.46393644E+00  -5.22952049E+00   2.34415958E-01
    136  -5.47140636E+00  -5.24136729E+00   2.30039065E-01
    137  -5.47891186E+00  -5.25031006E+00   2.28601800E-01
    138  -5.48659759E+00  -5.26398381E+00   2.22613783E-01
    139  -5.49430464E+00  -5.27547623E+00   2.18828415E-01
    140  -5.50379843E+00  -5.28709260E+00   2.16705831E-01
    141  -5.51340489E+00  -5.29758025E+00   2.15824635E-01
    142  -5.52097378E+00  -5.30624189E+00   2.14731890E-01
    143  -5.52952661E+00  -5.31803876E+00   2.11487847E-01
    144  -5.53947084E+00  -5.32999041E+00   2.09480429E-01
    145  -5.54760893E+00  -5.34141794E+00   2.06190990E-01
    146  -5.55598894E+00  -5.35158192E+00   2.04407020E-01
    147  -5.56332032E+00  -5.36225009E+00   2.01070225E-01
    148  -5.57087568E+00  -5.37440343E+00   1.96472253E-01
    149  -5.57940144E+00  -5.38377603E+00   1.95625406E-01
    150  -5.58737754E+00  -5.39013585E+00   1.97241695E-01
    151  -5.59658039E+00  -5.39822230E+00   1.98358087E-01
    152  -5.60533421E+00  -5.40828037E+00   1.97053843E-01
    153  -5.61432736E+00  -5.41918008E+00   1.95147274E-01
    154  -5.62331610E+00  -5.43021114E+00   1.93104958E-01
    155  -5.63177881E+00  -5.43813115E+00   1.93647655E-01
    156  -5.64112182E+00  -5.44622485E+00   1.94896972E-01
    157  -5.65072276E+00  -5.45655363E+00   1.94169137E-01
    158  -5.65903630E+00  -5.46381328E+00   1.95223015E-01
    159  -5.66683260E+00  -5.47319371E+00   1.93638891E-01
    160  -5.67757307E+00  -5.48407883E+00   1.93494238E-01
