# k =   0.250000  -0.000000  -0.000000 spin = 1
# <ib|Sigma_CH[1..Nb]|ib> (eV), partial and symmetrized sum with up to Nb "inner" bands
# Reporting only VBM and CBM, use 'full_ch_conv_log 1' keyword for full report.
# 1/N extrap for CH(vbm) CH(cbm) diff =  -7.53884461E+00  -7.31094025E+00   2.27904361E-01
# Error est. for CH(vbm) CH(cbm) diff =   9.76322792E-01   8.47958932E-01  -1.28363860E-01
#    Nb          CH(vbm)          CH(cbm)             diff
    247  -6.30170734E+00  -6.00205067E+00   2.99656666E-01
    248  -6.30674339E+00  -6.00513812E+00   3.01605266E-01
    249  -6.31111893E+00  -6.00956431E+00   3.01554620E-01
    250  -6.31457086E+00  -6.01338028E+00   3.01190577E-01
    251  -6.31834129E+00  -6.01727475E+00   3.01066532E-01
    252  -6.32311556E+00  -6.02227345E+00   3.00842109E-01
    253  -6.32707772E+00  -6.02605585E+00   3.01021873E-01
    254  -6.33120491E+00  -6.03027503E+00   3.00929881E-01
    255  -6.33573408E+00  -6.03550973E+00   3.00224355E-01
    256  -6.34020061E+00  -6.03972749E+00   3.00473114E-01
    257  -6.34422804E+00  -6.04399536E+00   3.00232680E-01
    258  -6.34791238E+00  -6.04820147E+00   2.99710916E-01
    259  -6.35209828E+00  -6.05195748E+00   3.00140795E-01
    260  -6.35593080E+00  -6.05512645E+00   3.00804354E-01
    261  -6.35983105E+00  -6.05896840E+00   3.00862650E-01
    262  -6.36443757E+00  -6.06210852E+00   3.02329049E-01
    263  -6.36912629E+00  -6.06623863E+00   3.02887657E-01
    264  -6.37355694E+00  -6.06933647E+00   3.04220470E-01
    265  -6.37721930E+00  -6.07310344E+00   3.04115852E-01
    266  -6.38114434E+00  -6.07728578E+00   3.03858566E-01
    267  -6.38505573E+00  -6.08123506E+00   3.03820668E-01
    268  -6.38859696E+00  -6.08460166E+00   3.03995308E-01
    269  -6.39196514E+00  -6.08754659E+00   3.04418552E-01
    270  -6.39601624E+00  -6.09045961E+00   3.05556629E-01
    271  -6.39929046E+00  -6.09328478E+00   3.06005681E-01
    272  -6.40279816E+00  -6.09591732E+00   3.06880835E-01
    273  -6.40595406E+00  -6.09869951E+00   3.07254554E-01
    274  -6.40992733E+00  -6.10166564E+00   3.08261688E-01
    275  -6.41421399E+00  -6.10498700E+00   3.09226982E-01
    276  -6.41811759E+00  -6.10807848E+00   3.10039119E-01
    277  -6.42190761E+00  -6.11070632E+00   3.11201285E-01
    278  -6.42643900E+00  -6.11354654E+00   3.12892459E-01
    279  -6.43035371E+00  -6.11645688E+00   3.13896835E-01
    280  -6.43419191E+00  -6.11909121E+00   3.15100701E-01
    281  -6.43804112E+00  -6.12137356E+00   3.16667562E-01
    282  -6.44215849E+00  -6.12404933E+00   3.18109164E-01
    283  -6.44559153E+00  -6.12685820E+00   3.18733328E-01
    284  -6.44961524E+00  -6.12969529E+00   3.19919956E-01
    285  -6.45295001E+00  -6.13227736E+00   3.20672645E-01
    286  -6.45654992E+00  -6.13519887E+00   3.21351049E-01
    287  -6.46017605E+00  -6.13806918E+00   3.22106872E-01
    288  -6.46363734E+00  -6.14089457E+00   3.22742767E-01
    289  -6.46755502E+00  -6.14349185E+00   3.24063170E-01
    290  -6.47073987E+00  -6.14619965E+00   3.24540217E-01
    291  -6.47412196E+00  -6.14899562E+00   3.25126340E-01
    292  -6.47726325E+00  -6.15174852E+00   3.25514730E-01
    293  -6.48138121E+00  -6.15429387E+00   3.27087341E-01
    294  -6.48466842E+00  -6.15724425E+00   3.27424168E-01
    295  -6.48778560E+00  -6.16005338E+00   3.27732219E-01
    296  -6.49075450E+00  -6.16238784E+00   3.28366655E-01
    297  -6.49363943E+00  -6.16472565E+00   3.28913783E-01
    298  -6.49641587E+00  -6.16725198E+00   3.29163891E-01
    299  -6.49958887E+00  -6.17031757E+00   3.29271302E-01
    300  -6.50251561E+00  -6.17308338E+00   3.29432224E-01
# k =   0.250000   0.750000   0.250000 spin = 1
# <ib|Sigma_CH[1..Nb]|ib> (eV), partial and symmetrized sum with up to Nb "inner" bands
# Reporting only VBM and CBM, use 'full_ch_conv_log 1' keyword for full report.
# 1/N extrap for CH(vbm) CH(cbm) diff =  -7.39520023E+00  -6.92281326E+00   4.72386972E-01
# Error est. for CH(vbm) CH(cbm) diff =   9.42206773E-01   7.53212285E-01  -1.88994488E-01
#    Nb          CH(vbm)          CH(cbm)             diff
      1  -8.37788869E-04  -2.09136800E-03  -1.25357913E-03
      2  -1.67576540E-03  -4.20069783E-03  -2.52493243E-03
      3  -2.60953834E-03  -6.34951942E-03  -3.73998108E-03
      4  -3.52074722E-03  -8.48732596E-03  -4.96657874E-03
      5  -5.61912053E-02  -5.36056590E-02   2.58554629E-03
      6  -6.54367713E-02  -1.28263819E-01  -6.28270476E-02
      7  -7.09049373E-02  -3.25243481E-01  -2.54338543E-01
      8  -7.88447119E-02  -3.56532707E-01  -2.77687995E-01
      9  -8.10963529E-02  -5.81162766E-01  -5.00066414E-01
     10  -8.43315516E-02  -7.23056977E-01  -6.38725425E-01
     11  -8.94541357E-02  -7.23528758E-01  -6.34074622E-01
     12  -9.66739575E-02  -7.58191068E-01  -6.61517111E-01
     13  -9.71636494E-02  -7.62649718E-01  -6.65486069E-01
     14  -1.10300940E-01  -7.76028771E-01  -6.65727831E-01
     15  -1.11676350E-01  -7.78690169E-01  -6.67013819E-01
     16  -1.12885550E-01  -7.81334311E-01  -6.68448761E-01
     17  -2.21553165E-01  -8.76976390E-01  -6.55423225E-01
     18  -2.81200837E-01  -9.93096722E-01  -7.11895885E-01
     19  -3.08735418E-01  -1.00140877E+00  -6.92673355E-01
     20  -3.73801133E-01  -1.00520478E+00  -6.31403648E-01
     21  -4.15591024E-01  -1.02016895E+00  -6.04577930E-01
     22  -4.83630686E-01  -1.04258134E+00  -5.58950653E-01
     23  -5.30903610E-01  -1.08063941E+00  -5.49735804E-01
     24  -9.41449532E-01  -1.09955189E+00  -1.58102357E-01
     25  -1.00222529E+00  -1.10495149E+00  -1.02726206E-01
     26  -1.03127480E+00  -1.10824895E+00  -7.69741515E-02
     27  -1.04072933E+00  -1.11076957E+00  -7.00402412E-02
     28  -1.04573170E+00  -1.11282816E+00  -6.70964585E-02
     29  -1.04689165E+00  -1.11687609E+00  -6.99844421E-02
     30  -1.04815249E+00  -1.12076875E+00  -7.26162569E-02
     31  -1.05087148E+00  -1.12317794E+00  -7.23064626E-02
     32  -1.05348477E+00  -1.12516235E+00  -7.16775862E-02
     33  -1.05673925E+00  -1.12775186E+00  -7.10126113E-02
     34  -1.05978362E+00  -1.12981110E+00  -7.00274816E-02
     35  -1.06166771E+00  -1.13187376E+00  -7.02060521E-02
     36  -1.06297466E+00  -1.13314175E+00  -7.01670932E-02
     37  -1.11240798E+00  -1.22710535E+00  -1.14697375E-01
     38  -1.14081171E+00  -1.27575505E+00  -1.34943341E-01
     39  -1.20164684E+00  -1.40118490E+00  -1.99538065E-01
     40  -1.31096045E+00  -1.62039223E+00  -3.09431784E-01
     41  -1.33801905E+00  -1.68824493E+00  -3.50225882E-01
     42  -1.35135933E+00  -1.72270378E+00  -3.71344444E-01
     43  -1.35410712E+00  -1.72700090E+00  -3.72893780E-01
     44  -1.35555872E+00  -1.72891335E+00  -3.73354628E-01
     45  -1.35864430E+00  -1.73165999E+00  -3.73015691E-01
     46  -1.36099408E+00  -1.73435274E+00  -3.73358665E-01
     47  -1.36964747E+00  -1.73818829E+00  -3.68540820E-01
     48  -1.37443450E+00  -1.74172757E+00  -3.67293069E-01
     49  -1.37813072E+00  -1.74450411E+00  -3.66373385E-01
     50  -1.38316808E+00  -1.74732413E+00  -3.64156053E-01
     51  -1.38871045E+00  -1.74960618E+00  -3.60895737E-01
     52  -1.39515621E+00  -1.75148947E+00  -3.56333259E-01
     53  -1.39962699E+00  -1.75286060E+00  -3.53233613E-01
     54  -1.40542405E+00  -1.75392263E+00  -3.48498575E-01
     55  -1.41013575E+00  -1.76022568E+00  -3.50089930E-01
     56  -1.41271442E+00  -1.76482782E+00  -3.52113403E-01
     57  -1.41532311E+00  -1.76710828E+00  -3.51785173E-01
     58  -1.41750083E+00  -1.76954558E+00  -3.52044759E-01
     59  -1.45448392E+00  -1.88115648E+00  -4.26672561E-01
     60  -1.63011743E+00  -1.91746825E+00  -2.87350819E-01
     61  -1.84200842E+00  -1.99906003E+00  -1.57051609E-01
     62  -2.05753943E+00  -2.06768505E+00  -1.01456170E-02
     63  -2.10878938E+00  -2.09127799E+00   1.75113960E-02
     64  -2.14229061E+00  -2.13511542E+00   7.17518668E-03
     65  -2.16375539E+00  -2.14996853E+00   1.37868595E-02
     66  -2.18197652E+00  -2.16488730E+00   1.70892223E-02
     67  -2.19165391E+00  -2.18867660E+00   2.97731284E-03
     68  -2.21834918E+00  -2.21059367E+00   7.75551101E-03
     69  -2.23626998E+00  -2.22237103E+00   1.38989520E-02
     70  -2.29844658E+00  -2.23879609E+00   5.96504942E-02
     71  -2.35867892E+00  -2.25158974E+00   1.07089180E-01
     72  -2.49613386E+00  -2.26285365E+00   2.33280217E-01
     73  -2.56280631E+00  -2.26922849E+00   2.93577822E-01
     74  -2.59438541E+00  -2.31038690E+00   2.83998509E-01
     75  -2.62173474E+00  -2.37218801E+00   2.49546737E-01
     76  -2.65099210E+00  -2.38305157E+00   2.67940534E-01
     77  -2.68215722E+00  -2.38979443E+00   2.92362792E-01
     78  -2.72104810E+00  -2.41312234E+00   3.07925760E-01
     79  -2.76525213E+00  -2.47895439E+00   2.86297747E-01
     80  -2.80119937E+00  -2.52703647E+00   2.74162899E-01
     81  -3.27284701E+00  -2.59002731E+00   6.82819705E-01
     82  -4.68260427E+00  -2.66701731E+00   2.01558697E+00
     83  -4.73670210E+00  -4.19136693E+00   5.45335172E-01
     84  -4.80190358E+00  -4.66562965E+00   1.36273925E-01
     85  -4.85707632E+00  -4.69198358E+00   1.65092740E-01
     86  -4.89258227E+00  -4.71455722E+00   1.78025047E-01
     87  -4.91304434E+00  -4.73767408E+00   1.75370253E-01
     88  -4.94444400E+00  -4.77125385E+00   1.73190151E-01
     89  -4.96573327E+00  -4.78398541E+00   1.81747857E-01
     90  -4.99297287E+00  -4.80076872E+00   1.92204144E-01
     91  -5.01592627E+00  -4.82302730E+00   1.92898973E-01
     92  -5.02823490E+00  -4.84009178E+00   1.88143119E-01
     93  -5.04406991E+00  -4.85721398E+00   1.86855927E-01
     94  -5.05760840E+00  -4.87516260E+00   1.82445798E-01
     95  -5.07072116E+00  -4.89036370E+00   1.80357462E-01
     96  -5.08400189E+00  -4.91045318E+00   1.73548715E-01
     97  -5.10219383E+00  -4.92307420E+00   1.79119625E-01
     98  -5.11719197E+00  -4.93481880E+00   1.82373176E-01
     99  -5.12906820E+00  -4.94224972E+00   1.86818480E-01
    100  -5.14289276E+00  -4.95182345E+00   1.91069308E-01
    101  -5.16180330E+00  -4.96247697E+00   1.99326323E-01
    102  -5.17479888E+00  -4.97319811E+00   2.01600774E-01
    103  -5.18692874E+00  -4.98259938E+00   2.04329364E-01
    104  -5.19925803E+00  -4.99104577E+00   2.08212257E-01
    105  -5.20967158E+00  -4.99962611E+00   2.10045468E-01
    106  -5.22080978E+00  -5.00830915E+00   2.12500631E-01
    107  -5.23352636E+00  -5.01891844E+00   2.14607928E-01
    108  -5.24787555E+00  -5.02758004E+00   2.20295514E-01
    109  -5.26301468E+00  -5.03493659E+00   2.28078095E-01
    110  -5.27990812E+00  -5.04202447E+00   2.37883649E-01
    111  -5.29741696E+00  -5.04959932E+00   2.47817632E-01
    112  -5.30885222E+00  -5.05619160E+00   2.52660617E-01
    113  -5.31741586E+00  -5.06249421E+00   2.54921645E-01
    114  -5.32637366E+00  -5.07017539E+00   2.56198266E-01
    115  -5.33535312E+00  -5.07831615E+00   2.57036976E-01
    116  -5.34451161E+00  -5.08488664E+00   2.59624971E-01
    117  -5.35286920E+00  -5.09320197E+00   2.59667225E-01
    118  -5.36112895E+00  -5.10271163E+00   2.58417318E-01
    119  -5.36853249E+00  -5.10987150E+00   2.58660994E-01
    120  -5.37553539E+00  -5.12020424E+00   2.55331150E-01
    121  -5.38246966E+00  -5.12937343E+00   2.53096227E-01
    122  -5.38779078E+00  -5.13559129E+00   2.52199488E-01
    123  -5.39299537E+00  -5.14262963E+00   2.50365743E-01
    124  -5.39845602E+00  -5.14921478E+00   2.49241239E-01
    125  -5.40217385E+00  -5.15476693E+00   2.47406919E-01
    126  -5.40767431E+00  -5.16209834E+00   2.45575966E-01
    127  -5.41265802E+00  -5.16710399E+00   2.45554035E-01
    128  -5.41980969E+00  -5.17699100E+00   2.42818686E-01
    129  -5.42522797E+00  -5.18439261E+00   2.40835352E-01
    130  -5.43086301E+00  -5.19092869E+00   2.39934313E-01
    131  -5.43748226E+00  -5.20054596E+00   2.36936298E-01
    132  -5.44316292E+00  -5.20836210E+00   2.34800822E-01
    133  -5.45082679E+00  -5.22218417E+00   2.28642623E-01
    134  -5.45826816E+00  -5.23046769E+00   2.27800464E-01
    135  -5.46478078E+00  -5.23798298E+00   2.26797804E-01
    136  -5.47217764E+00  -5.24978245E+00   2.22395194E-01
    137  -5.47969986E+00  -5.25888624E+00   2.20813613E-01
    138  -5.48737188E+00  -5.27251463E+00   2.14857242E-01
    139  -5.49507520E+00  -5.28388509E+00   2.11190109E-01
    140  -5.50455621E+00  -5.29556906E+00   2.08987143E-01
    141  -5.51413865E+00  -5.30610986E+00   2.08028795E-01
    142  -5.52168967E+00  -5.31478178E+00   2.06907887E-01
    143  -5.53013017E+00  -5.32653751E+00   2.03592656E-01
    144  -5.54006716E+00  -5.33853594E+00   2.01531222E-01
    145  -5.54809821E+00  -5.35000270E+00   1.98095514E-01
    146  -5.55641947E+00  -5.36015594E+00   1.96263536E-01
    147  -5.56362838E+00  -5.37085990E+00   1.92768482E-01
    148  -5.57115633E+00  -5.38305529E+00   1.88101039E-01
    149  -5.57958288E+00  -5.39240854E+00   1.87174336E-01
    150  -5.58752296E+00  -5.39873529E+00   1.88787671E-01
    151  -5.59659281E+00  -5.40684898E+00   1.89743823E-01
    152  -5.60528808E+00  -5.41682190E+00   1.88466184E-01
    153  -5.61423444E+00  -5.42772457E+00   1.86509869E-01
    154  -5.62316169E+00  -5.43873832E+00   1.84423374E-01
    155  -5.63156653E+00  -5.44667496E+00   1.84891567E-01
    156  -5.64089321E+00  -5.45476273E+00   1.86130478E-01
    157  -5.65042176E+00  -5.46507482E+00   1.85346944E-01
    158  -5.65865750E+00  -5.47233514E+00   1.86322363E-01
    159  -5.66641507E+00  -5.48180253E+00   1.84612547E-01
    160  -5.67720158E+00  -5.49266823E+00   1.84533349E-01
    161  -5.68412299E+00  -5.50279852E+00   1.81324470E-01
    162  -5.69129241E+00  -5.51520613E+00   1.76086281E-01
    163  -5.69928400E+00  -5.52400141E+00   1.75282587E-01
    164  -5.70710137E+00  -5.53160049E+00   1.75500882E-01
    165  -5.71485049E+00  -5.53880957E+00   1.76040914E-01
    166  -5.72280332E+00  -5.54797596E+00   1.74827358E-01
    167  -5.73031770E+00  -5.55705108E+00   1.73266621E-01
    168  -5.73743925E+00  -5.56457958E+00   1.72859670E-01
    169  -5.74499047E+00  -5.57224633E+00   1.72744133E-01
    170  -5.75289461E+00  -5.57922976E+00   1.73664847E-01
    171  -5.76151401E+00  -5.58474075E+00   1.76773265E-01
    172  -5.77016303E+00  -5.59340278E+00   1.76760247E-01
    173  -5.77770998E+00  -5.59996320E+00   1.77746788E-01
    174  -5.78630850E+00  -5.60532821E+00   1.80980285E-01
    175  -5.79387746E+00  -5.61271644E+00   1.81161026E-01
    176  -5.80274975E+00  -5.61982669E+00   1.82923059E-01
    177  -5.81084662E+00  -5.62596219E+00   1.84884427E-01
    178  -5.81783754E+00  -5.63224693E+00   1.85590614E-01
    179  -5.82536661E+00  -5.63816214E+00   1.87204472E-01
    180  -5.83216919E+00  -5.64349743E+00   1.88671767E-01
    181  -5.84074657E+00  -5.65107687E+00   1.89669705E-01
    182  -5.84873530E+00  -5.65741432E+00   1.91320977E-01
    183  -5.85606862E+00  -5.66590038E+00   1.90168240E-01
    184  -5.86374810E+00  -5.67140707E+00   1.92341032E-01
    185  -5.87220892E+00  -5.67778747E+00   1.94421452E-01
    186  -5.87939770E+00  -5.68382784E+00   1.95569860E-01
    187  -5.88647350E+00  -5.68994832E+00   1.96525181E-01
    188  -5.89311240E+00  -5.69484226E+00   1.98270137E-01
    189  -5.90045516E+00  -5.70114054E+00   1.99314616E-01
    190  -5.90814375E+00  -5.70854841E+00   1.99595342E-01
    191  -5.91539020E+00  -5.71460070E+00   2.00789497E-01
    192  -5.92358822E+00  -5.71999113E+00   2.03597094E-01
    193  -5.93037894E+00  -5.72643220E+00   2.03946738E-01
    194  -5.93832458E+00  -5.73308447E+00   2.05240113E-01
    195  -5.94523817E+00  -5.73812310E+00   2.07115070E-01
    196  -5.95358398E+00  -5.74335657E+00   2.10227407E-01
    197  -5.96143438E+00  -5.74935144E+00   2.12082944E-01
    198  -5.97172820E+00  -5.75607040E+00   2.15657795E-01
    199  -5.97970861E+00  -5.76243993E+00   2.17268683E-01
    200  -5.98651414E+00  -5.76787361E+00   2.18640533E-01
    201  -5.99508445E+00  -5.77478981E+00   2.20294641E-01
    202  -6.00385355E+00  -5.78120299E+00   2.22650556E-01
    203  -6.01209940E+00  -5.78879204E+00   2.23307361E-01
    204  -6.01826937E+00  -5.79488440E+00   2.23384972E-01
    205  -6.02512808E+00  -5.80012006E+00   2.25008011E-01
    206  -6.03327469E+00  -5.80606286E+00   2.27211830E-01
    207  -6.03946488E+00  -5.81127844E+00   2.28186446E-01
    208  -6.04546736E+00  -5.81634355E+00   2.29123804E-01
    209  -6.05198527E+00  -5.82198917E+00   2.29996095E-01
    210  -6.05766845E+00  -5.82686194E+00   2.30806507E-01
    211  -6.06329702E+00  -5.83235839E+00   2.30938634E-01
    212  -6.07041888E+00  -5.83802562E+00   2.32393265E-01
    213  -6.07613271E+00  -5.84303513E+00   2.33097586E-01
    214  -6.08237606E+00  -5.84868208E+00   2.33693977E-01
    215  -6.08835723E+00  -5.85298168E+00   2.35375552E-01
    216  -6.09422604E+00  -5.85748496E+00   2.36741081E-01
    217  -6.10215851E+00  -5.86306493E+00   2.39093587E-01
    218  -6.10791483E+00  -5.86862072E+00   2.39294111E-01
    219  -6.11406280E+00  -5.87336099E+00   2.40701815E-01
    220  -6.11931113E+00  -5.87762622E+00   2.41684915E-01
    221  -6.12454844E+00  -5.88256349E+00   2.41984954E-01
    222  -6.12951749E+00  -5.88666565E+00   2.42851835E-01
    223  -6.13531823E+00  -5.89117748E+00   2.44140748E-01
    224  -6.14103712E+00  -5.89585455E+00   2.45182574E-01
    225  -6.14643952E+00  -5.90033405E+00   2.46105469E-01
    226  -6.15187678E+00  -5.90454107E+00   2.47335710E-01
    227  -6.15757000E+00  -5.90920488E+00   2.48365119E-01
    228  -6.16263371E+00  -5.91414285E+00   2.48490859E-01
    229  -6.16751403E+00  -5.91845549E+00   2.49058533E-01
    230  -6.17254521E+00  -5.92327266E+00   2.49272546E-01
    231  -6.17806955E+00  -5.92815571E+00   2.49913847E-01
    232  -6.18259742E+00  -5.93208691E+00   2.50510511E-01
    233  -6.18812721E+00  -5.93667979E+00   2.51447422E-01
    234  -6.19319286E+00  -5.94169211E+00   2.51500751E-01
    235  -6.19831856E+00  -5.94553395E+00   2.52784612E-01
    236  -6.20349181E+00  -5.94972349E+00   2.53768315E-01
    237  -6.20736827E+00  -5.95380703E+00   2.53561240E-01
    238  -6.21228253E+00  -5.95805661E+00   2.54225919E-01
    239  -6.21664523E+00  -5.96229076E+00   2.54354475E-01
    240  -6.22215445E+00  -5.96647534E+00   2.55679106E-01
    241  -6.22658727E+00  -5.96986633E+00   2.56720938E-01
    242  -6.23080681E+00  -5.97397685E+00   2.56829958E-01
    243  -6.23523176E+00  -5.97880950E+00   2.56422263E-01
    244  -6.24095123E+00  -5.98331702E+00   2.57634213E-01
    245  -6.24559879E+00  -5.98775719E+00   2.57841604E-01
    246  -6.24994435E+00  -5.99250658E+00   2.57437772E-01
    247  -6.25462801E+00  -5.99677463E+00   2.57853380E-01
    248  -6.25979089E+00  -6.00009669E+00   2.59694208E-01
    249  -6.26433139E+00  -6.00444197E+00   2.59889420E-01
    250  -6.26774259E+00  -6.00852582E+00   2.59216772E-01
    251  -6.27152070E+00  -6.01263084E+00   2.58889854E-01
    252  -6.27633229E+00  -6.01801839E+00   2.58313903E-01
    253  -6.28015285E+00  -6.02171692E+00   2.58435926E-01
    254  -6.28423487E+00  -6.02598324E+00   2.58251631E-01
    255  -6.28877225E+00  -6.03134899E+00   2.57423260E-01
    256  -6.29308332E+00  -6.03559128E+00   2.57492047E-01
    257  -6.29707964E+00  -6.03971403E+00   2.57365612E-01
    258  -6.30082631E+00  -6.04423002E+00   2.56596283E-01
    259  -6.30492045E+00  -6.04811141E+00   2.56809036E-01
    260  -6.30864821E+00  -6.05135106E+00   2.57297150E-01
    261  -6.31261760E+00  -6.05498008E+00   2.57637518E-01
    262  -6.31722197E+00  -6.05832948E+00   2.58892489E-01
    263  -6.32178326E+00  -6.06249499E+00   2.59288271E-01
    264  -6.32617074E+00  -6.06567675E+00   2.60493999E-01
    265  -6.32975486E+00  -6.06913632E+00   2.60618546E-01
    266  -6.33357239E+00  -6.07311893E+00   2.60453462E-01
    267  -6.33736578E+00  -6.07697888E+00   2.60386902E-01
    268  -6.34096543E+00  -6.07995087E+00   2.61014561E-01
    269  -6.34430384E+00  -6.08291687E+00   2.61386970E-01
    270  -6.34830382E+00  -6.08591072E+00   2.62393097E-01
    271  -6.35157113E+00  -6.08879564E+00   2.62775488E-01
    272  -6.35513733E+00  -6.09145970E+00   2.63677638E-01
    273  -6.35826269E+00  -6.09418960E+00   2.64073094E-01
    274  -6.36225508E+00  -6.09716957E+00   2.65085507E-01
    275  -6.36637945E+00  -6.10051540E+00   2.65864049E-01
    276  -6.37031879E+00  -6.10353847E+00   2.66780312E-01
    277  -6.37408027E+00  -6.10636232E+00   2.67717957E-01
    278  -6.37852194E+00  -6.10912748E+00   2.69394460E-01
    279  -6.38237558E+00  -6.11211287E+00   2.70262714E-01
    280  -6.38626527E+00  -6.11471806E+00   2.71547207E-01
    281  -6.39011059E+00  -6.11710999E+00   2.73000596E-01
    282  -6.39394711E+00  -6.11987482E+00   2.74072288E-01
    283  -6.39744070E+00  -6.12278038E+00   2.74660322E-01
    284  -6.40138397E+00  -6.12547460E+00   2.75909365E-01
    285  -6.40472894E+00  -6.12820874E+00   2.76520205E-01
    286  -6.40820998E+00  -6.13120733E+00   2.77002652E-01
    287  -6.41172343E+00  -6.13407076E+00   2.77652670E-01
    288  -6.41518929E+00  -6.13695233E+00   2.78236959E-01
    289  -6.41902970E+00  -6.13972022E+00   2.79309475E-01
    290  -6.42220349E+00  -6.14232055E+00   2.79882945E-01
    291  -6.42546047E+00  -6.14505157E+00   2.80408893E-01
    292  -6.42844791E+00  -6.14787874E+00   2.80569170E-01
    293  -6.43244728E+00  -6.15048488E+00   2.81962398E-01
    294  -6.43557355E+00  -6.15352572E+00   2.82047834E-01
    295  -6.43868675E+00  -6.15646809E+00   2.82218659E-01
    296  -6.44155204E+00  -6.15880179E+00   2.82750243E-01
    297  -6.44439127E+00  -6.16125920E+00   2.83132076E-01
    298  -6.44706868E+00  -6.16373605E+00   2.83332628E-01
    299  -6.45007398E+00  -6.16684886E+00   2.83225123E-01
    300  -6.45299346E+00  -6.16960097E+00   2.83392484E-01
# k =   0.250000   0.750000   0.500000 spin = 1
# <ib|Sigma_CH[1..Nb]|ib> (eV), partial and symmetrized sum with up to Nb "inner" bands
# Reporting only VBM and CBM, use 'full_ch_conv_log 1' keyword for full report.
# 1/N extrap for CH(vbm) CH(cbm) diff =  -7.46091441E+00  -6.91672342E+00   5.44190983E-01
# Error est. for CH(vbm) CH(cbm) diff =   9.58422206E-01   7.43650377E-01  -2.14771829E-01
#    Nb          CH(vbm)          CH(cbm)             diff
      1  -7.54203295E-04  -1.40366307E-03  -6.49459770E-04
      2  -1.48070634E-03  -2.79043185E-03  -1.30972551E-03
      3  -2.31822770E-03  -4.26521636E-03  -1.94698866E-03
      4  -3.10348395E-03  -5.70892038E-03  -2.60543643E-03
      5  -4.86506085E-02  -3.36740840E-02   1.49765245E-02
      6  -8.49792711E-02  -7.49166294E-02   1.00626416E-02
      7  -9.14262422E-02  -2.02262202E-01  -1.10835960E-01
      8  -9.77121068E-02  -3.08024815E-01  -2.10312708E-01
      9  -1.01626854E-01  -4.33714096E-01  -3.32087242E-01
     10  -1.08662554E-01  -5.58543192E-01  -4.49880638E-01
     11  -1.12699283E-01  -6.72600202E-01  -5.59900919E-01
     12  -1.20823907E-01  -7.92096103E-01  -6.71272196E-01
     13  -1.29464762E-01  -7.97309940E-01  -6.67845178E-01
     14  -1.39887306E-01  -8.02880131E-01  -6.62992825E-01
     15  -1.41249049E-01  -8.04003564E-01  -6.62754514E-01
     16  -1.42456233E-01  -8.05131814E-01  -6.62675582E-01
     17  -2.53971122E-01  -8.99264551E-01  -6.45293429E-01
     18  -3.60643617E-01  -1.00083365E+00  -6.40190037E-01
     19  -3.96017737E-01  -1.01004204E+00  -6.14024299E-01
     20  -4.35723465E-01  -1.01900393E+00  -5.83280466E-01
     21  -4.79107697E-01  -1.03225876E+00  -5.53151062E-01
     22  -5.39139350E-01  -1.05067159E+00  -5.11532240E-01
     23  -7.23914205E-01  -1.07598224E+00  -3.52068039E-01
     24  -9.68199431E-01  -1.10153916E+00  -1.33339731E-01
     25  -1.01364496E+00  -1.10700675E+00  -9.33617889E-02
     26  -1.03526160E+00  -1.11018050E+00  -7.49189041E-02
     27  -1.04385072E+00  -1.11212494E+00  -6.82742219E-02
     28  -1.04852607E+00  -1.11366657E+00  -6.51405012E-02
     29  -1.05005124E+00  -1.11514795E+00  -6.50967097E-02
     30  -1.05158850E+00  -1.11659351E+00  -6.50050163E-02
     31  -1.05318901E+00  -1.11936396E+00  -6.61749531E-02
     32  -1.05460702E+00  -1.12169263E+00  -6.70856171E-02
     33  -1.05651571E+00  -1.12461014E+00  -6.80944326E-02
     34  -1.05810289E+00  -1.12697760E+00  -6.88747065E-02
     35  -1.06035099E+00  -1.12847373E+00  -6.81227416E-02
     36  -1.06204632E+00  -1.12927738E+00  -6.72310621E-02
     37  -1.11241428E+00  -1.23217977E+00  -1.19765483E-01
     38  -1.14057988E+00  -1.28725324E+00  -1.46673353E-01
     39  -1.21265896E+00  -1.42291025E+00  -2.10251287E-01
     40  -1.34374090E+00  -1.64374660E+00  -3.00005701E-01
     41  -1.38053787E+00  -1.70354489E+00  -3.23007024E-01
     42  -1.39930623E+00  -1.73315383E+00  -3.33847602E-01
     43  -1.40297597E+00  -1.73649153E+00  -3.33515564E-01
     44  -1.40480942E+00  -1.73762288E+00  -3.32813462E-01
     45  -1.40730633E+00  -1.74054629E+00  -3.33239966E-01
     46  -1.40928733E+00  -1.74320404E+00  -3.33916712E-01
     47  -1.41694826E+00  -1.74618132E+00  -3.29233062E-01
     48  -1.42245426E+00  -1.74880604E+00  -3.26351784E-01
     49  -1.42560807E+00  -1.75088878E+00  -3.25280711E-01
     50  -1.42946735E+00  -1.75350127E+00  -3.24033920E-01
     51  -1.43433856E+00  -1.75527917E+00  -3.20940606E-01
     52  -1.43954002E+00  -1.75690713E+00  -3.17367112E-01
     53  -1.44306716E+00  -1.75789690E+00  -3.14829742E-01
     54  -1.44610279E+00  -1.75912212E+00  -3.13019334E-01
     55  -1.45065165E+00  -1.76768205E+00  -3.17030396E-01
     56  -1.45316882E+00  -1.77342959E+00  -3.20260775E-01
